text,label,label_id,text_preprocessed,tokens,stems
"penasaran sudah lama mau ke sini , alhamdulillah kesampaian . perjuangan ke sini nya . saran : jika saat perjalanan ke sana hujan sangat disarankan putar balik ! kenapa ? karena jalanan setapak menuju ke sana masih belum aspal semua . jadi jika tidak mahir mengendarai mobil , agak ngeri juga karena tanah yang licin dan samping kanan / kiri jalan seperti jurang . tapi ketika sudah sampai , semua jadi terbayarkan .",positive,2,penasaran lama mau sini alhamdulillah kesampaian perjuangan sini nya saran perjalanan sana hujan sangat disarankan putar balik jalanan setapak menuju sana aspal semua jadi mahir mengendarai mobil ngeri tanah licin samping kanan kiri jalan jurang semua jadi terbayarkan,"['penasaran', 'lama', 'mau', 'sini', 'alhamdulillah', 'kesampaian', 'perjuangan', 'sini', 'nya', 'saran', 'perjalanan', 'sana', 'hujan', 'sangat', 'disarankan', 'putar', 'balik', 'jalanan', 'setapak', 'menuju', 'sana', 'aspal', 'semua', 'jadi', 'mahir', 'mengendarai', 'mobil', 'ngeri', 'tanah', 'licin', 'samping', 'kanan', 'kiri', 'jalan', 'jurang', 'semua', 'jadi', 'terbayarkan']","['penasaran', 'lama', 'mau', 'sini', 'alhamdulillah', 'sampai', 'juang', 'sini', 'nya', 'saran', 'jalan', 'sana', 'hujan', 'sangat', 'saran', 'putar', 'balik', 'jalan', 'setapak', 'tuju', 'sana', 'aspal', 'semua', 'jadi', 'mahir', 'kendara', 'mobil', 'ngeri', 'tanah', 'licin', 'samping', 'kanan', 'kiri', 'jalan', 'jurang', 'semua', 'jadi', 'bayar']"
"yang terhormat , kamu kenapa malam ini , kecrpatan mu ngadat , kagak biasanya kamu begini .",neutral,1,terhormat kamu malam kecrpatan mu ngadat kagak biasanya kamu begini,"['terhormat', 'kamu', 'malam', 'kecrpatan', 'mu', 'ngadat', 'kagak', 'biasanya', 'kamu', 'begini']","['hormat', 'kamu', 'malam', 'kecrpatan', 'mu', 'ngadat', 'kagak', 'biasa', 'kamu', 'begini']"
"rio pratama pengecut banget ya , belum saja bicara sedikit pun langsung di dc , maka dari itu sadar diri , kalau miskin miskin saja tidak usah sok sok kau !",negative,0,rio pratama pengecut banget bicara sedikit langsung dc sadar diri kalau miskin miskin usah sok sok kau,"['rio', 'pratama', 'pengecut', 'banget', 'bicara', 'sedikit', 'langsung', 'dc', 'sadar', 'diri', 'kalau', 'miskin', 'miskin', 'usah', 'sok', 'sok', 'kau']","['rio', 'pratama', 'kecut', 'banget', 'bicara', 'sedikit', 'langsung', 'dc', 'sadar', 'diri', 'kalau', 'miskin', 'miskin', 'usah', 'sok', 'sok', 'kau']"
"tempat nya sangat amat standar , tidak ada kekhasan sendiri . yang khas adalah makanan nya yang semua serba haram . sate babi hingga bakut teh , yang istimewa adalah kelembutan daging dari sate babi nya .",positive,2,tempat nya sangat standar kekhasan sendiri khas makanan nya semua serba haram sate babi hingga bakut teh istimewa kelembutan daging sate babi nya,"['tempat', 'nya', 'sangat', 'standar', 'kekhasan', 'sendiri', 'khas', 'makanan', 'nya', 'semua', 'serba', 'haram', 'sate', 'babi', 'hingga', 'bakut', 'teh', 'istimewa', 'kelembutan', 'daging', 'sate', 'babi', 'nya']","['tempat', 'nya', 'sangat', 'standar', 'khas', 'sendiri', 'khas', 'makan', 'nya', 'semua', 'serba', 'haram', 'sate', 'babi', 'hingga', 'bakut', 'teh', 'istimewa', 'lembut', 'daging', 'sate', 'babi', 'nya']"
maleman gue sampai ke hotel capsule nya dan ternyata memang sempit sekali ya subhanallah buat ganti baju saja susah .,negative,0,maleman gue hotel capsule nya ternyata memang sempit sekali subhanallah buat ganti baju susah,"['maleman', 'gue', 'hotel', 'capsule', 'nya', 'ternyata', 'memang', 'sempit', 'sekali', 'subhanallah', 'buat', 'ganti', 'baju', 'susah']","['maleman', 'gue', 'hotel', 'capsule', 'nya', 'nyata', 'memang', 'sempit', 'sekali', 'subhanallah', 'buat', 'ganti', 'baju', 'susah']"
"terakhir berkunjung mengecewakan , tapi tergantung selera , tiap orang punya selera masing-masing tapi buat roti sama pisang bakar nya lumayan",neutral,1,terakhir berkunjung mengecewakan tergantung selera tiap orang punya selera masing masing buat roti sama pisang bakar nya lumayan,"['terakhir', 'berkunjung', 'mengecewakan', 'tergantung', 'selera', 'tiap', 'orang', 'punya', 'selera', 'masing', 'masing', 'buat', 'roti', 'sama', 'pisang', 'bakar', 'nya', 'lumayan']","['akhir', 'kunjung', 'kecewa', 'gantung', 'selera', 'tiap', 'orang', 'punya', 'selera', 'masing', 'masing', 'buat', 'roti', 'sama', 'pisang', 'bakar', 'nya', 'lumayan']"
"pertama kali datang ke tempat ini ekspresi saya dan teman saya adalah wow ! kami semua merasa senang melihat pemandangan dari resto ini . untuk harga makanan sekelas kafe seperti sierra yang biasanya hanya menjual pemandangan , sangatlah worth it karena makanan nya enak-enak dan harga nya masih masuk akal . saya suka chicken au gratine nya , enak sekali .",positive,2,pertama kali datang tempat ekspresi teman wow semua merasa senang melihat pemandangan resto harga makanan sekelas kafe sierra biasanya menjual pemandangan sangatlah worth it makanan nya enak enak harga nya masuk akal suka chicken au gratine nya enak sekali,"['pertama', 'kali', 'datang', 'tempat', 'ekspresi', 'teman', 'wow', 'semua', 'merasa', 'senang', 'melihat', 'pemandangan', 'resto', 'harga', 'makanan', 'sekelas', 'kafe', 'sierra', 'biasanya', 'menjual', 'pemandangan', 'sangatlah', 'worth', 'it', 'makanan', 'nya', 'enak', 'enak', 'harga', 'nya', 'masuk', 'akal', 'suka', 'chicken', 'au', 'gratine', 'nya', 'enak', 'sekali']","['pertama', 'kali', 'datang', 'tempat', 'ekspresi', 'teman', 'wow', 'semua', 'rasa', 'senang', 'lihat', 'pandang', 'resto', 'harga', 'makan', 'kelas', 'kafe', 'sierra', 'biasa', 'jual', 'pandang', 'sangat', 'worth', 'it', 'makan', 'nya', 'enak', 'enak', 'harga', 'nya', 'masuk', 'akal', 'suka', 'chicken', 'au', 'gratine', 'nya', 'enak', 'sekali']"
"ketika akhir pekan , keluarga saya mengajak untuk makan siang di sini . ini pertama kali saya makan di sini . apalagi lokasi nya tidak jauh dari rumah saya . makanan nya sih menurut saya biasa saja . saya lebih memilih kiyadon ataupun sushi tei . tapi yang membuat saya terkesan adalah dekorasi meja nya . tampak personal sekali . tiap tempat makan disediakan origami kecil . lucu sekali bentuk nya",positive,2,akhir pekan keluarga mengajak makan siang sini pertama kali makan sini lokasi nya jauh rumah makanan nya sih biasa lebih memilih kiyadon ataupun sushi tei membuat terkesan dekorasi meja nya tampak personal sekali tiap tempat makan disediakan origami kecil lucu sekali bentuk nya,"['akhir', 'pekan', 'keluarga', 'mengajak', 'makan', 'siang', 'sini', 'pertama', 'kali', 'makan', 'sini', 'lokasi', 'nya', 'jauh', 'rumah', 'makanan', 'nya', 'sih', 'biasa', 'lebih', 'memilih', 'kiyadon', 'ataupun', 'sushi', 'tei', 'membuat', 'terkesan', 'dekorasi', 'meja', 'nya', 'tampak', 'personal', 'sekali', 'tiap', 'tempat', 'makan', 'disediakan', 'origami', 'kecil', 'lucu', 'sekali', 'bentuk', 'nya']","['akhir', 'pekan', 'keluarga', 'ajak', 'makan', 'siang', 'sini', 'pertama', 'kali', 'makan', 'sini', 'lokasi', 'nya', 'jauh', 'rumah', 'makan', 'nya', 'sih', 'biasa', 'lebih', 'pilih', 'kiyadon', 'atau', 'sushi', 'tei', 'buat', 'kes', 'dekorasi', 'meja', 'nya', 'tampak', 'personal', 'sekali', 'tiap', 'tempat', 'makan', 'sedia', 'origami', 'kecil', 'lucu', 'sekali', 'bentuk', 'nya']"
"tempat nya unik namun nyaman dan nyaman , pilihan menu sangat beragam dan mostly delicious . cocok untuk wine lover dengan berbagai macam wine yang dimiliki oleh uncle s storage untuk menemani laungkan di malam hari sambil mendengarkan inhouse live musik yang ditawarkan .",positive,2,tempat nya unik nyaman nyaman pilihan menu sangat beragam mostly delicious cocok wine lover berbagai macam wine dimiliki uncle s storage menemani laungkan malam hari mendengarkan inhouse live musik ditawarkan,"['tempat', 'nya', 'unik', 'nyaman', 'nyaman', 'pilihan', 'menu', 'sangat', 'beragam', 'mostly', 'delicious', 'cocok', 'wine', 'lover', 'berbagai', 'macam', 'wine', 'dimiliki', 'uncle', 's', 'storage', 'menemani', 'laungkan', 'malam', 'hari', 'mendengarkan', 'inhouse', 'live', 'musik', 'ditawarkan']","['tempat', 'nya', 'unik', 'nyaman', 'nyaman', 'pilih', 'menu', 'sangat', 'agam', 'mostly', 'delicious', 'cocok', 'wine', 'lover', 'bagai', 'macam', 'wine', 'milik', 'uncle', 's', 'storage', 'tani', 'laung', 'malam', 'hari', 'dengar', 'inhouse', 'live', 'musik', 'tawar']"
mc donalds simpang dago ini terletak sangat strategis dengan kampus itb dan beberapa kampus lainnya . di sana sangat banyak mahasiswa yang mengerjakan tugas sambil makan .,positive,2,mc donalds simpang dago terletak sangat strategis kampus itb beberapa kampus lainnya sana sangat banyak mahasiswa mengerjakan tugas makan,"['mc', 'donalds', 'simpang', 'dago', 'terletak', 'sangat', 'strategis', 'kampus', 'itb', 'beberapa', 'kampus', 'lainnya', 'sana', 'sangat', 'banyak', 'mahasiswa', 'mengerjakan', 'tugas', 'makan']","['mc', 'donalds', 'simpang', 'dago', 'letak', 'sangat', 'strategis', 'kampus', 'itb', 'beberapa', 'kampus', 'lain', 'sana', 'sangat', 'banyak', 'mahasiswa', 'kerja', 'tugas', 'makan']"
panas,negative,0,panas,['panas'],['panas']
"telekomunikasi bukan hanya untuk kota besar , tapi juga sampai ke daerah pelosok dan perbatasan negara cc : telkomsel",neutral,1,telekomunikasi bukan kota besar daerah pelosok perbatasan negara cc telkomsel,"['telekomunikasi', 'bukan', 'kota', 'besar', 'daerah', 'pelosok', 'perbatasan', 'negara', 'cc', 'telkomsel']","['telekomunikasi', 'bukan', 'kota', 'besar', 'daerah', 'pelosok', 'batas', 'negara', 'cc', 'telkomsel']"
"nasi goreng nya biasa saja dan menurut saya terlalu berminyak , dari sisi rasa juga biasa dan tidak istimewa , saya tidak terlalu menyukai pedas meskipun level 0 rasanya tetap pedas .",negative,0,nasi goreng nya biasa terlalu berminyak sisi rasa biasa istimewa terlalu menyukai pedas meskipun level 0 rasanya tetap pedas,"['nasi', 'goreng', 'nya', 'biasa', 'terlalu', 'berminyak', 'sisi', 'rasa', 'biasa', 'istimewa', 'terlalu', 'menyukai', 'pedas', 'meskipun', 'level', '0', 'rasanya', 'tetap', 'pedas']","['nasi', 'goreng', 'nya', 'biasa', 'terlalu', 'minyak', 'sisi', 'rasa', 'biasa', 'istimewa', 'terlalu', 'suka', 'pedas', 'meski', 'level', '0', 'rasa', 'tetap', 'pedas']"
"makan di saung di tengah sawah , makanan nya sunda , asik sih . tetapi disarankan kalau ke sini lebih enak siang atau sore , biar kelihatan mie nya , karena kalau malam lumayan gelap . tempat nya luas banget ! pepes jamur nya enak , dan kemarin coba ayam asap andalan nya , enak juga .",positive,2,makan saung tengah sawah makanan nya sunda asik sih disarankan kalau sini lebih enak siang sore biar kelihatan mie nya kalau malam lumayan gelap tempat nya luas banget pepes jamur nya enak kemarin coba ayam asap andalan nya enak,"['makan', 'saung', 'tengah', 'sawah', 'makanan', 'nya', 'sunda', 'asik', 'sih', 'disarankan', 'kalau', 'sini', 'lebih', 'enak', 'siang', 'sore', 'biar', 'kelihatan', 'mie', 'nya', 'kalau', 'malam', 'lumayan', 'gelap', 'tempat', 'nya', 'luas', 'banget', 'pepes', 'jamur', 'nya', 'enak', 'kemarin', 'coba', 'ayam', 'asap', 'andalan', 'nya', 'enak']","['makan', 'saung', 'tengah', 'sawah', 'makan', 'nya', 'sunda', 'asik', 'sih', 'saran', 'kalau', 'sini', 'lebih', 'enak', 'siang', 'sore', 'biar', 'lihat', 'mie', 'nya', 'kalau', 'malam', 'lumayan', 'gelap', 'tempat', 'nya', 'luas', 'banget', 'pepes', 'jamur', 'nya', 'enak', 'kemarin', 'coba', 'ayam', 'asap', 'andal', 'nya', 'enak']"
senin kenpa lebih macet dari biasanya gaduh,negative,0,senin kenpa lebih macet biasanya gaduh,"['senin', 'kenpa', 'lebih', 'macet', 'biasanya', 'gaduh']","['senin', 'kenpa', 'lebih', 'macet', 'biasa', 'gaduh']"
"saya cinta banget produk indonesia . semua tas ku buatan lokal , handmade ! pakai naik juga sudah pakai lokal",positive,2,cinta banget produk indonesia semua tas ku buatan lokal handmade pakai naik pakai lokal,"['cinta', 'banget', 'produk', 'indonesia', 'semua', 'tas', 'ku', 'buatan', 'lokal', 'handmade', 'pakai', 'naik', 'pakai', 'lokal']","['cinta', 'banget', 'produk', 'indonesia', 'semua', 'tas', 'ku', 'buat', 'lokal', 'handmade', 'pakai', 'naik', 'pakai', 'lokal']"
hukuman apa yang cocok ya untuk seorang setia novanto jika dia terbukti bersalah dalam kasus e-ktp ? hukuman mati kah ? penjara seumur hidup ? atau 20 tahun penjara saja ?,negative,0,hukuman apa cocok seorang setia novanto terbukti bersalah kasus e ktp hukuman mati penjara seumur hidup 20 tahun penjara,"['hukuman', 'apa', 'cocok', 'seorang', 'setia', 'novanto', 'terbukti', 'bersalah', 'kasus', 'e', 'ktp', 'hukuman', 'mati', 'penjara', 'seumur', 'hidup', '20', 'tahun', 'penjara']","['hukum', 'apa', 'cocok', 'orang', 'setia', 'novanto', 'bukti', 'salah', 'kasus', 'e', 'ktp', 'hukum', 'mati', 'penjara', 'umur', 'hidup', '20', 'tahun', 'penjara']"
"masakan yang lezat dan bernuansa khas . menu favorit adalah mi rica pangsit kuah , mi casio , serta bakso udang goreng . harga kisaran rp 29.000 - 45.000 per porsi . lokasi nya dekat dengan jalan asia - afrika dan jalan braga . rekomendasi di kota bandung !",positive,2,masakan lezat bernuansa khas menu favorit mi rica pangsit kuah mi casio bakso udang goreng harga kisaran rp 29 00 45 00 per porsi lokasi nya dekat jalan asia afrika jalan braga rekomendasi kota bandung,"['masakan', 'lezat', 'bernuansa', 'khas', 'menu', 'favorit', 'mi', 'rica', 'pangsit', 'kuah', 'mi', 'casio', 'bakso', 'udang', 'goreng', 'harga', 'kisaran', 'rp', '29', '00', '45', '00', 'per', 'porsi', 'lokasi', 'nya', 'dekat', 'jalan', 'asia', 'afrika', 'jalan', 'braga', 'rekomendasi', 'kota', 'bandung']","['masakan', 'lezat', 'nuansa', 'khas', 'menu', 'favorit', 'mi', 'rica', 'pangsit', 'kuah', 'mi', 'casio', 'bakso', 'udang', 'goreng', 'harga', 'kisar', 'rp', '29', '00', '45', '00', 'per', 'porsi', 'lokasi', 'nya', 'dekat', 'jalan', 'asia', 'afrika', 'jalan', 'braga', 'rekomendasi', 'kota', 'bandung']"
"rumah makan yang mengusung konsep tradisional alias jadul ini patut anda coba . selain rasanya yang pas , warung ini memiliki beberapa hal unik seperti piring yang digunakan adalah piring seng zaman dahulu berikut gelas minum nya . jenis menu nya sangat beragam . dan semuanya enak enak ! cuma sayang , beberapa piring ada yang sudah tidak layak pakai , karena karatan . tetapi tetap diberi kepada pengunjung .",positive,2,rumah makan mengusung konsep tradisional alias jadul patut coba rasanya pas warung memiliki beberapa unik piring digunakan piring seng zaman berikut gelas minum nya jenis menu nya sangat beragam semuanya enak enak cuma sayang beberapa piring layak pakai karatan tetap diberi pengunjung,"['rumah', 'makan', 'mengusung', 'konsep', 'tradisional', 'alias', 'jadul', 'patut', 'coba', 'rasanya', 'pas', 'warung', 'memiliki', 'beberapa', 'unik', 'piring', 'digunakan', 'piring', 'seng', 'zaman', 'berikut', 'gelas', 'minum', 'nya', 'jenis', 'menu', 'nya', 'sangat', 'beragam', 'semuanya', 'enak', 'enak', 'cuma', 'sayang', 'beberapa', 'piring', 'layak', 'pakai', 'karatan', 'tetap', 'diberi', 'pengunjung']","['rumah', 'makan', 'usung', 'konsep', 'tradisional', 'alias', 'jadul', 'patut', 'coba', 'rasa', 'pas', 'warung', 'milik', 'beberapa', 'unik', 'piring', 'guna', 'piring', 'seng', 'zaman', 'ikut', 'gelas', 'minum', 'nya', 'jenis', 'menu', 'nya', 'sangat', 'agam', 'semua', 'enak', 'enak', 'cuma', 'sayang', 'beberapa', 'piring', 'layak', 'pakai', 'karat', 'tetap', 'beri', 'unjung']"
para driver go-jek melakukan kegiatan gerakan bersih ranjau paku di jalan protokol jakarta .,neutral,1,driver go jek melakukan kegiatan gerakan bersih ranjau paku jalan protokol jakarta,"['driver', 'go', 'jek', 'melakukan', 'kegiatan', 'gerakan', 'bersih', 'ranjau', 'paku', 'jalan', 'protokol', 'jakarta']","['driver', 'go', 'jek', 'laku', 'giat', 'gera', 'bersih', 'ranjau', 'paku', 'jalan', 'protokol', 'jakarta']"
"awal masuk resto ini agak kurang meyakinkan karena tidak ada staf yang menunggu di bawah , awal nya kami pikir tutup , ternyata harus naik tangga ke atas dulu . makanan lumayan enak , tapi tergolong mahal untuk layanan yang biasa saja .",positive,2,awal masuk resto kurang meyakinkan staf menunggu bawah awal nya pikir tutup ternyata naik tangga atas dulu makanan lumayan enak tergolong mahal layanan biasa,"['awal', 'masuk', 'resto', 'kurang', 'meyakinkan', 'staf', 'menunggu', 'bawah', 'awal', 'nya', 'pikir', 'tutup', 'ternyata', 'naik', 'tangga', 'atas', 'dulu', 'makanan', 'lumayan', 'enak', 'tergolong', 'mahal', 'layanan', 'biasa']","['awal', 'masuk', 'resto', 'kurang', 'yakin', 'staf', 'tunggu', 'bawah', 'awal', 'nya', 'pikir', 'tutup', 'nyata', 'naik', 'tangga', 'atas', 'dulu', 'makan', 'lumayan', 'enak', 'golong', 'mahal', 'layan', 'biasa']"
"saya suka kafe ini . beberapa kali makan siang dan makan malam selalu suka . makanan nya enak , saya suka steak nya . dan suasana nya menyenangkan .",positive,2,suka kafe beberapa kali makan siang makan malam selalu suka makanan nya enak suka steak nya suasana nya menyenangkan,"['suka', 'kafe', 'beberapa', 'kali', 'makan', 'siang', 'makan', 'malam', 'selalu', 'suka', 'makanan', 'nya', 'enak', 'suka', 'steak', 'nya', 'suasana', 'nya', 'menyenangkan']","['suka', 'kafe', 'beberapa', 'kali', 'makan', 'siang', 'makan', 'malam', 'selalu', 'suka', 'makan', 'nya', 'enak', 'suka', 'steak', 'nya', 'suasana', 'nya', 'senang']"
"kepiting saus tiram adalah menu wajib di sini , bumbu yang berlimpah , menyerap sampai ke daging kepiting nya , anda bisa coba juga kangkung cah menjadi padanan yang cocok",positive,2,kepiting saus tiram menu wajib sini bumbu berlimpah menyerap daging kepiting nya coba kangkung cah menjadi padanan cocok,"['kepiting', 'saus', 'tiram', 'menu', 'wajib', 'sini', 'bumbu', 'berlimpah', 'menyerap', 'daging', 'kepiting', 'nya', 'coba', 'kangkung', 'cah', 'menjadi', 'padanan', 'cocok']","['kepiting', 'saus', 'tiram', 'menu', 'wajib', 'sini', 'bumbu', 'limpah', 'serap', 'daging', 'kepiting', 'nya', 'coba', 'kangkung', 'cah', 'jadi', 'padan', 'cocok']"
"resto zaman dahulu yang masih eksis . terkenal kepiting nya . kailan cah sapi , sapo tahu , dan puyunghai nya lumayan enak .",positive,2,resto zaman eksis terkenal kepiting nya kailan cah sapi sapo tahu puyunghai nya lumayan enak,"['resto', 'zaman', 'eksis', 'terkenal', 'kepiting', 'nya', 'kailan', 'cah', 'sapi', 'sapo', 'tahu', 'puyunghai', 'nya', 'lumayan', 'enak']","['resto', 'zaman', 'eks', 'kenal', 'kepiting', 'nya', 'kail', 'cah', 'sapi', 'sapo', 'tahu', 'puyunghai', 'nya', 'lumayan', 'enak']"
saya baru saja bertemu teman saya yang bekerja di trans tv,neutral,1,baru bertemu teman bekerja trans tv,"['baru', 'bertemu', 'teman', 'bekerja', 'trans', 'tv']","['baru', 'temu', 'teman', 'kerja', 'trans', 'tv']"
"suka pengin marah pakai indosat di kos , sinyal nya hilang-hilangan seperti kamu",negative,0,suka pengin marah pakai indosat kos sinyal nya hilang hilangan kamu,"['suka', 'pengin', 'marah', 'pakai', 'indosat', 'kos', 'sinyal', 'nya', 'hilang', 'hilangan', 'kamu']","['suka', 'pengin', 'marah', 'pakai', 'indosat', 'kos', 'sinyal', 'nya', 'hilang', 'hilang', 'kamu']"
